Channel Title,Channel Username,ID,Message,Date,Media Path
አዳማ ገበያ - Adama gebeya,gebeyaadama,4465,,2025-04-24 13:10:43+00:00,photos\gebeyaadama_4465.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4464,,2025-04-24 13:10:42+00:00,photos\gebeyaadama_4464.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4463,"💥 Foldable High Capacity Travel Bags  
🎯 Smart Bag

👉ሳይዙ ከፍ ዝቅ የሚል
👉 ብዙ ኪስ ስላለው በርካታ ዕቃ/ልብስ ይይዙበታል

             ✅ዋጋ 1,500 ብር",2025-04-24 13:10:42+00:00,photos\gebeyaadama_4463.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4462,doublside plaster,2025-04-24 13:09:25+00:00,
አዳማ ገበያ - Adama gebeya,gebeyaadama,4461,"✅ Reusable convenience LVy Grip Tape
✅High Quality 
✅ ውፍራም ቲክነስ ያለው አንደኛው
✅ ደጋግሞ ለመጠቀም የሚሆን 

#አይቪ_ግሪፕ_ቴፕ_ሕይወትዎን_የሚያቀል_ፕላስተር
👉ቆራርጠን መጠቀም የምንችለዉ
👉በ ሁለቱም ጎን አጣብቆ መያዝ የሚችል 
👉ለስራ ቦታ ፣ለኪችንዎ... ተመራጭ

💯Size: 3 Meter 
Double Sided Tape 
Reusable,  Removable & Washable 
Ivy Grip Tape Life Magic Tape 
Seamless hook, 
nano-sol all-purpose tape

Lvy Grip Gel pad to suit your every  need


        3 ሜትር👉 700 ብር 


📞 +251911762201
      +251972824252

በቴሌግራም ለማዘዝ 👉@GebeyaAdama21 
       
            
     🎄አድራሻችን🎄
📌አዳማ ፖስታ ቤት  ሶሬቲ ሞል ምድር ላይ ሱ.ቁ 33
📌አዲስአበባ መገናኛ ከ ዋአች ህንፃ ፊትለፊት ኪኔሬት ሞል 3ተኛ ፎቅ 302
  

📌📌📌 ክፍለሀገር ለምትኖሩ በፖስታ ቤት (ems) እንልካለን።

ይሄንን በመጫን የቤተሰባችን አባል ይሁኑ
          👇🏼👇🏼👇🏼
https://t.me/gebeyaadama

📌ያሉበት ድረስ በራሳችን ትራንስፖርት በነፃ እናደርሳለን።",2025-04-24 13:09:21+00:00,photos\gebeyaadama_4461.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4460,,2025-04-16 04:42:06+00:00,
አዳማ ገበያ - Adama gebeya,gebeyaadama,4459,,2025-04-16 04:41:35+00:00,photos\gebeyaadama_4459.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4458,,2025-04-16 04:41:35+00:00,photos\gebeyaadama_4458.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4457,,2025-04-16 04:41:35+00:00,photos\gebeyaadama_4457.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4456,"🔹 7pcs Glass Kettle Set

🔴ማራኪ እና በዉብ ዲዛይን
✔️ 1.4L የመያዝ አቅም ያለው  ጆግ
✔️6 መጠጫ ብርጭቆ ጋር
✔️ለቤትዎ ተጨማሪ ድምቀት የሚሆን

  ዋጋ 3200 ብር 


📞 +251911762201
      +251972824252

በቴሌግራም ለማዘዝ 👉@GebeyaAdama21 
       
          

📌📌📌 ክፍለሀገር ለምትኖሩ በፖስታ ቤት (ems) እንልካለን።

ይሄንን በመጫን የቤተሰባችን አባል ይሁኑ
          👇🏼👇🏼👇🏼


📌ያሉበት ድረስ በራሳችን ትራንስፖርት በነፃ እናደርሳለን።",2025-04-16 04:41:35+00:00,photos\gebeyaadama_4456.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4455,,2025-04-16 04:39:58+00:00,photos\gebeyaadama_4455.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4454,,2025-04-16 04:39:58+00:00,photos\gebeyaadama_4454.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4453,"❇️ Watch 4 ❇️
📌ከስልክ ጋ በ Bluetooth ተገናኝቶ ስልክ መደወል እንዲሁም ማናገር ይቻላል
📌የልብ ምትን ይለካል
📌ምን ያህል ካሎሪ እንዳቃጠልን
📌ስፖርት ስንሰራ ይቆጥርልናል
📌ቴክስት መላክ እንዲሁም መቀበል የሚችሉበት
✅ሙቀት፣ክትትል፣የእንቅልፍ ክትትል፣ጥሪ አስታዋሽ፣ የማህበራዊ መልእክት አስታዋሽ


ዋጋ👉 3500 ብር 

🎄አድራሻችን🎄
📌አዳማ ፖስታ ቤት  ሶሬቲ ሞል ምድር ላይ ሱ.ቁ 33
📌አዲስአበባ መገናኛ ከ ዋአች ህንፃ ፊትለፊት ኪኔሬት ሞል 3ተኛ ፎቅ 305

        ቴሌግራም 
👇👇👇👇👇👇👇
https://t.me/gebeyaadama

Text-   @GebeyaAdama21",2025-04-16 04:39:58+00:00,photos\gebeyaadama_4453.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4452,,2025-04-16 04:36:49+00:00,photos\gebeyaadama_4452.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4451,,2025-04-16 04:36:49+00:00,photos\gebeyaadama_4451.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4450,"💥Candle  aroma lamp

💥 በኤሌክትሪክ የሚሰራ 
💥 ለቤት መልካም መዓዛን የሚሰጥ
👏colorful atmosphere lamp
🚩Purify the air & Beautify the Environment
🚩Reducing soot soothe fatigue  
⚡️safe and healthy️

       ዋጋ:-1950ብር✅

ውስን ፍሬ ነው ያለን/ Limited Stock

🎄አድራሻችን🎄
📌አዳማ ፖስታ ቤት  ሶሬቲ ሞል ምድር ላይ ሱ.ቁ 33
📌አዲስአበባ መገናኛ ከ ዋአች ህንፃ ፊትለፊት ኪኔሬት ሞል 3ተኛ ፎቅ 302

👉ብዛት መውሰድ ለምትፈልጉ በቅናሽ እናስረክባለን

        ቴሌግራም 
👇👇👇👇👇👇👇
https://t.me/gebeyaadama

Text-   @GebeyaAdama21",2025-04-16 04:36:49+00:00,photos\gebeyaadama_4450.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4449,"✅ የፀጉር ከርል ማረጊያ ማበጠሪያ

ዋጋ👉 300 ብር

📞 +251911762201
      +251972824252

በቴሌግራም ለማዘዝ 👉@GebeyaAdama21 
       
            
         ✅አድራሻችን

📌አዳማ ፖስታ ቤት  ሶሬቲ ሞል ምድር ላይ ሱ.ቁ 33
📌አዲስአበባ መገናኛ ከ ዋአች ህንፃ ፊትለፊት ኪኔሬት ሞል 3ተኛ ፎቅ 302
  

📌📌📌 ክፍለሀገር ለምትኖሩ በፖስታ ቤት (ems) እንልካለን።

ይሄንን በመጫን የቤተሰባችን አባል ይሁኑ
          👇🏼👇🏼👇🏼
https://t.me/gebeyaadama",2025-04-16 04:36:40+00:00,photos\gebeyaadama_4449.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4448,"📌 2 PCs Silicon Brush Spatula

      ",2025-04-16 04:35:15+00:00,
አዳማ ገበያ - Adama gebeya,gebeyaadama,4447,"📌 2 PCs Silicon Brush Spatula

✅ አንድ ብሩሽ እና አንድ ስፓቹላ 

              ዋጋ፦ ✅ 400 ብር

በቴሌግራም ለማዘዝ 👉@GebeyaAdama21 
       
      አድራሻችን   

📌አዳማ ፖስታ ቤት  ሶሬቲ 
 ሞል ምድር ላይ ሱ.ቁ 33

ይሄንን በመጫን የቤተሰባችን አባል ይሁኑ
          👇🏼👇🏼👇🏼
https://t.me/gebeyaadama

👍 የመረጡትን እቃ ይዘዙ፤ ያሉበት እናደርሳለን!!
🎯 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።",2025-04-16 04:35:10+00:00,photos\gebeyaadama_4447.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4438,"Intelligent Electrical Breast Pump

✔️የእናት❤ ጡት ማለቢያ",2025-03-24 08:05:03+00:00,
አዳማ ገበያ - Adama gebeya,gebeyaadama,4437,"📣 Intelligent Electrical Breast Pump

✔️የእናት❤ ጡት ማለቢያ
✔️ የእናት ጡት ወተት ምትክ የለውም
✔️ አጠቃቀሙ ቀላል
✔️ 3 አይነት ፍጥነት ያለው
✔️ ከBPA ነፃ


ዋጋ 👉 3200 ብር

📞 +251911762201
      +251972824252

በቴሌግራም ለማዘዝ 👉@GebeyaAdama21 
       
            
     🎄አድራሻችን🎄
📌አዳማ ፖስታ ቤት  ሶሬቲ ሞል ምድር ላይ ሱ.ቁ 33
📌አዲስአበባ መገናኛ ከ ዋአች ህንፃ ፊትለፊት ኪኔሬት ሞል 3ተኛ ፎቅ 302
  

📌📌📌 ክፍለሀገር ለምትኖሩ በፖስታ ቤት (ems) እንልካለን።

ይሄንን በመጫን የቤተሰባችን አባል ይሁኑ
          👇🏼👇🏼👇🏼
https://t.me/gebeyaadama

📌ያሉበት ድረስ በራሳችን ትራንስፖርት በነፃ እናደርሳለን።",2025-03-24 08:04:58+00:00,photos\gebeyaadama_4437.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4436,"2in1 dumpling maker 

🔰ሳምቡሳን በቀላሉ ለመስራት",2025-03-20 11:19:46+00:00,
አዳማ ገበያ - Adama gebeya,gebeyaadama,4435,"❇️2in1 dumpling maker 

🔰ሳምቡሳን በቀላሉ ለመስራት

ዋጋ፦  🏷  800 ብር

‼️ውስን ፍሬ ስላለን ቀድመዉ ይዉሰዱ

📞 +251911762201
      +251972824252

🏢በቴሌግራም ለማዘዝ 👉@GebeyaAdama21 
       🎄አድራሻችን🎄
📌አዳማ ፖስታ ቤት  ሶሬቲ 
 ሞል ምድር ላይ ሱ.ቁ 33

ይሄንን በመጫን የቤተሰባችን አባል ይሁኑ
          👇🏼👇🏼👇🏼
https://t.me/gebeyaadama

👍 የመረጡትን እቃ ይዘዙ፤ ያሉበት እናደርሳለን!!
👍 በካሽ አልያም በሞባይል ባንኪንግ መክፈል ይችላሉ።",2025-03-20 11:19:39+00:00,photos\gebeyaadama_4435.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4434,የቆርቆሮ እና የሮቶ መለጠፊያ,2025-03-15 12:37:16+00:00,
አዳማ ገበያ - Adama gebeya,gebeyaadama,4433,"✳️ HIGH POLYMER BUTYL RUBBER TAPE
🎯 አንደኛ ደረጃ የጎማ ላስትሮ
👉 Water proof tape
👉 5 ሜትር ይረዝማል
👉 ማንኛውንም ነገር በከፍተኛ ደረጃ ያጣብቃል
👉 የተቀደዱ/የተበሱ የፍሳሽ ፒቪሲ ቱቦዎችን የውሃ ታንከር ሮቶ፣ ባልዲ፣ በርሜል እና የቤት ቆርቆሮ/ዴክራ ጣራዎችን ይደፍናል ቅናሽ አርገናል 
👉 እስከ 120°c ድረስ ከፍተኛ ሙቀት እና እስከ -40°c ቅዝቃዜ ይቋቋማል
👉  አንዴ የተጠቀሙበት ለ 30 አመት ይቆያል

         ዋጋ✅ 900 ብር ብቻ!!

📞 +251911762201
      +251972824252

በቴሌግራም ለማዘዝ 👉@GebeyaAdama21 
       
            
     🎄አድራሻችን🎄
📌አዳማ ፖስታ ቤት  ሶሬቲ ሞል ምድር ላይ ሱ.ቁ 33
📌አዲስአበባ መገናኛ ከ ዋአች ህንፃ ፊትለፊት ኪኔሬት ሞል 3ተኛ ፎቅ 302
  

📌📌📌 ክፍለሀገር ለምትኖሩ በፖስታ ቤት (ems) እንልካለን።

ይሄንን በመጫን የቤተሰባችን አባል ይሁኑ
          👇🏼👇🏼👇🏼
https://t.me/gebeyaadama

📌ያሉበት ድረስ በራሳችን ትራንስፖርት በነፃ እናደርሳለን።",2025-03-15 12:37:08+00:00,photos\gebeyaadama_4433.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4432,👉Long Sewer Cleaning Wire Spring,2025-03-15 12:36:10+00:00,
አዳማ ገበያ - Adama gebeya,gebeyaadama,4431,"❇️ Long Sewer Cleaning Wire Spring

ቆሻሻ የደፈነብንን ቀዳዳዎች በቀላሉ ለመክፈት የማይመች ቦታ ላይ ዕቃ ለመሳብ ለመፈለግ የሚጠቅም 

👉Bringing more convenience to the people in their daily life.

⚡Quality iron wire and pp material
⚡Flexible spring cable and retractable claws
⚡Long enough to get deep into drains
⚡Remove any clogs and debris
⚡For kitchen, bathroom, sinks, drain, tubs, etc.

ዋጋ 👉 800 ብር

📌ለበለጠ ማብራሪያ ከላይ ያለውን ቪዲዮ ይመልከቱ።
    
            🏙 አድራሻችን

አዳማ~ ፖስታ ቤት አካባቢ ሶሬቲ ሞል ግራውንድ ፍሎር ላይ 33 ቁጥር ያገኙናል።

❣❣
ስልክ:
📱0972824252
📱0911762201

🥢
💬 Telegram Message ለመፃፍ
      @Adamagebeya21",2025-03-15 12:36:03+00:00,photos\gebeyaadama_4431.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4430,,2025-03-13 10:59:01+00:00,photos\gebeyaadama_4430.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4429,,2025-03-13 10:59:01+00:00,photos\gebeyaadama_4429.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4428,,2025-03-13 10:59:01+00:00,photos\gebeyaadama_4428.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4427,,2025-03-13 10:59:01+00:00,photos\gebeyaadama_4427.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4426,"💥Baby toilet soft training seat

         ዋጋ:-1100ብር

👉0911762201


📌አዳማ ፖስታ ቤት  ሶሬቲ ሞል ምድር ላይ ሱ.ቁ 33
📌አዲስአበባ መገናኛ ከ ዋአች ህንፃ ፊትለፊት ኪኔሬት ሞል 3ተኛ ፎቅ 302

        ቴሌግራም 
👇👇👇👇👇👇👇
https://t.me/gebeyaadama

Text-   @GebeyaAdama21",2025-03-13 10:59:00+00:00,photos\gebeyaadama_4426.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4423,👉Hair steamer cap,2025-03-12 12:35:45+00:00,
አዳማ ገበያ - Adama gebeya,gebeyaadama,4422,"❇️ Electric Hair Steamer Cap 
         💯 High Quality 

👉የፀጉር እስቲመር ትሪትመንት ወይም ቅቤ ተቀብተው በቤቶ ሆነው የሚጠቀሙበት

     ዋጋ 📌 950 ብር

📞 +251911762201
      +251972824252

በቴሌግራም ለማዘዝ 👉@GebeyaAdama21 
       
            
     🎄አድራሻችን🎄
📌አዳማ ፖስታ ቤት  ሶሬቲ ሞል ምድር ላይ ሱ.ቁ 33
📌አዲስአበባ መገናኛ ከ ዋአች ህንፃ ፊትለፊት ኪኔሬት ሞል 3ተኛ ፎቅ 302
  

📌📌📌 ክፍለሀገር ለምትኖሩ በፖስታ ቤት (ems) እንልካለን።

ይሄንን በመጫን የቤተሰባችን አባል ይሁኑ
          👇🏼👇🏼👇🏼
https://t.me/gebeyaadama

📌ያሉበት ድረስ በራሳችን ትራንስፖርት በነፃ እናደርሳለን።",2025-03-12 12:35:40+00:00,photos\gebeyaadama_4422.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4421,,2025-03-03 11:15:10+00:00,photos\gebeyaadama_4421.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4420,,2025-03-03 11:15:10+00:00,photos\gebeyaadama_4420.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4419,,2025-03-03 11:15:10+00:00,photos\gebeyaadama_4419.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4418,,2025-03-03 11:15:10+00:00,photos\gebeyaadama_4418.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4417,"💥 Electronic compact scale

👉እስከ 10 ኪሎ ግራም ድረስ የሚመዝን
👉በባትሪ ድንጋይ የሚሰራ
👉 ኩኪስ ለኬክ የተለያዮ ቅመሞችን ለመለካት ያገለግላል 

👉 ለስፖርተኞች አመጋገብን ለማስተካከል እና ትክክለኛ የካሎሪ መጠን ለሰውነት ለማድረስ አስፈላጊ ነው
📌 Used in wide range of applications including kitchens ,offices, warehouses, laboratories and industries 
          
    ዋጋ✅ 1500 ብር 

🏢በቴሌግራም ለማዘዝ 👉  

             @GebeyaAdama21 
     
  🚩አድራሻችን
📌አዳማ ፖስታ ቤት  ሶሬቲ 
 ሞል ምድር ላይ ሱ.ቁ 33
📌አዲስአበባ መገናኛ ከ ዋአች ህንፃ ፊትለፊት ኬኔሬት ሞል 3ተኛ ፎቅ 302

ይሄንን በመጫን የቤተሰባችን አባል ይሁኑ
          👇🏼👇🏼👇🏼
https://t.me/gebeyaadama

👍 የመረጡትን እቃ ይዘዙ፤ ያሉበት እናደርሳለን!!
👍 በካሽ አልያም በሞባይል ባንኪንግ መክፈል ይችላሉ።",2025-03-03 11:15:09+00:00,photos\gebeyaadama_4417.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4416,,2025-03-01 11:47:11+00:00,photos\gebeyaadama_4416.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4415,,2025-03-01 11:47:11+00:00,photos\gebeyaadama_4415.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4414,,2025-03-01 11:47:11+00:00,photos\gebeyaadama_4414.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4413,,2025-03-01 11:47:11+00:00,photos\gebeyaadama_4413.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4412,"✅Offset spatula 

ዋጋ 👉 700 ብር

📞0911762201
     0988981322


🚩አድራሻችን
📌አዳማ ፖስታ ቤት  ሶሬቲ ሞል ምድር ላይ ሱ.ቁ 33

        ቴሌግራም 
👇👇👇👇👇👇👇
https://t.me/gebeyaadama

Text-   @GebeyaAdama21",2025-03-01 11:47:11+00:00,photos\gebeyaadama_4412.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4411,,2025-03-01 11:46:06+00:00,photos\gebeyaadama_4411.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4410,,2025-03-01 11:46:06+00:00,photos\gebeyaadama_4410.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4409,"✅ Round Cake Smoother with Scale
👉Cutting Knife Utility 
👉Flour Scraping ...
📌A Great Kitchen Tool With a Wide Variety of Uses! 
👉Designed to Scrape and Split Bread Dough, 
✅It Can Also Be Used for 

👉Scraping, 
👉Crushing, 
👉Chopping

ዋጋ 950 ብር

📞0911762201
     0988981322


🚩አድራሻችን
📌አዳማ ፖስታ ቤት  ሶሬቲ ሞል ምድር ላይ ሱ.ቁ 33
📌አዲስአበባ መገናኛ ከ ዋአች ህንፃ ፊትለፊት ኪኔሬት ሞል 3ተኛ ፎቅ 302

👉ብዛት መውሰድ ለምትፈልጉ በቅናሽ እናስረክባለን

        ቴሌግራም 
👇👇👇👇👇👇👇
https://t.me/gebeyaadama

Text-   @GebeyaAdama21",2025-03-01 11:46:06+00:00,photos\gebeyaadama_4409.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4408,,2025-03-01 11:45:18+00:00,photos\gebeyaadama_4408.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4407,,2025-03-01 11:45:18+00:00,photos\gebeyaadama_4407.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4406,"✅የማይዝ መካከለኛ ሳይዝ ፓትራ 

👉Baking Tray
👉Non-Stick Scratch Resistant 👉Carbon Steel 

ዋጋ 1100 ብር

📞0911762201
     0988981322

🚩አድራሻችን
📌አዳማ ፖስታ ቤት  ሶሬቲ ሞል ምድር ላይ ሱ.ቁ 33

        ቴሌግራም 
👇👇👇👇👇👇👇
https://t.me/gebeyaadama

Text-   @GebeyaAdama21",2025-03-01 11:45:18+00:00,photos\gebeyaadama_4406.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4405,,2025-03-01 11:44:16+00:00,photos\gebeyaadama_4405.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4404,,2025-03-01 11:44:16+00:00,photos\gebeyaadama_4404.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4403,,2025-03-01 11:44:16+00:00,photos\gebeyaadama_4403.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4402,,2025-03-01 11:44:16+00:00,photos\gebeyaadama_4402.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4401,"✅ባለ 12 የካፕኬክ ፓትራ 

ዋጋ 👉750 ብር

📞 0911762201
       0988981322

🚩አድራሻችን
📌አዳማ ፖስታ ቤት  ሶሬቲ ሞል ምድር ላይ ሱ.ቁ 33

        ቴሌግራም 
👇👇👇👇👇👇👇
https://t.me/gebeyaadama

Text-   @GebeyaAdama21",2025-03-01 11:44:15+00:00,photos\gebeyaadama_4401.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4400,,2025-02-28 13:27:58+00:00,photos\gebeyaadama_4400.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4399,,2025-02-28 13:27:58+00:00,photos\gebeyaadama_4399.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4398,,2025-02-28 13:27:57+00:00,photos\gebeyaadama_4398.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4397,,2025-02-28 13:27:57+00:00,photos\gebeyaadama_4397.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4396,"✅ Offset spatula 

ዋጋ፦ 700 ብር


📌አዳማ ፖስታ ቤት  ሶሬቲ ሞል ምድር ላይ ሱ.ቁ 33
📌አዲስአበባ መገናኛ ከ ዋአች ህንፃ ፊትለፊት ኪኔሬት ሞል 3ተኛ ፎቅ 302

        ቴሌግራም 
👇👇👇👇👇👇👇
https://t.me/gebeyaadama

Text-   @GebeyaAdama21",2025-02-28 13:27:57+00:00,photos\gebeyaadama_4396.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4394,🎂Cake rotating turntable 🎂,2025-02-28 12:09:18+00:00,
አዳማ ገበያ - Adama gebeya,gebeyaadama,4393,"🎂ለ ኬክ ሼፎች ተሽከርካሪ የኬክ መስሪያ🎂

🎂Cake rotating turntable 🎂

👉 ከ ፕላስቲክ ማቴሪያል የተሰራ
👉 360 degree ተሽከርካሪ

ዋጋ 👉 1700 ብር

📞 +251911762201
      +251972824252

በቴሌግራም ለማዘዝ 👉@GebeyaAdama21 
       
            
     🎄አድራሻችን🎄
📌አዳማ ፖስታ ቤት  ሶሬቲ ሞል ምድር ላይ ሱ.ቁ 33
📌አዲስአበባ መገናኛ ከ ዋአች ህንፃ ፊትለፊት ኪኔሬት ሞል 3ተኛ ፎቅ 302
  

📌📌📌 ክፍለሀገር ለምትኖሩ በፖስታ ቤት (ems) እንልካለን።

ይሄንን በመጫን የቤተሰባችን አባል ይሁኑ
          👇🏼👇🏼👇🏼
https://t.me/gebeyaadama

📌ያሉበት ድረስ በራሳችን ትራንስፖርት በነፃ እናደርሳለን።",2025-02-28 12:09:13+00:00,photos\gebeyaadama_4393.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4391,Flame essential oil diffuser,2025-02-25 08:23:16+00:00,
አዳማ ገበያ - Adama gebeya,gebeyaadama,4390,,2025-02-25 08:19:21+00:00,photos\gebeyaadama_4390.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4389,,2025-02-25 08:19:21+00:00,photos\gebeyaadama_4389.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4388,,2025-02-25 08:19:21+00:00,photos\gebeyaadama_4388.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4387,,2025-02-25 08:19:21+00:00,photos\gebeyaadama_4387.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4386,"©©Flame Diffuser Humidifier
       💯High Quality 

✅በኤሌክትሪክ የሚሰራ 
✅ለቤት መልካም መዓዛን የሚሰጥ

✔️Capacity: 180ml
✔️Purify the air & Beautify the Environment

📌📌very effective: Usb power interface, convenient and quick operation, can be used anywhere.

✅✅ዋጋ፦ 1,700💵💵


📌አዳማ ፖስታ ቤት  ሶሬቲ ሞል ምድር ላይ ሱ.ቁ 33
📌አዲስአበባ መገናኛ ከ ዋአች ህንፃ ፊትለፊት ኪኔሬት ሞል 3ተኛ ፎቅ 302

        ቴሌግራም 
👇👇👇👇👇👇👇
https://t.me/gebeyaadama

Text-   @GebeyaAdama21",2025-02-25 08:19:20+00:00,photos\gebeyaadama_4386.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4385,"❇️ 2pc Magic Silicone Dish Washing Gloves
💯 High Quality (ወፍራሙ)

🧤",2025-02-25 08:11:27+00:00,
አዳማ ገበያ - Adama gebeya,gebeyaadama,4384,"ልዮ ቅናሽ 

❇️ 2pc Magic Silicone Dish Washing Gloves
💯 High Quality (ወፍራሙ)

🧤 ዕቃ ለማጠብ
🧤 ቤት ለማፅዳት
🧤 መኪና ለማጠብ 
🧤 ለተለያየ አገልግሎት የሚውል 
🧤 ሙቀት የሚቆቆም 

💰ዋጋ፦  ✅450 ብር

📞 +251911762201
      +251972824252

በቴሌግራም ለማዘዝ 👉@GebeyaAdama21 
       
            
     🎄አድራሻችን🎄
📌አዳማ ፖስታ ቤት  ሶሬቲ ሞል ምድር ላይ ሱ.ቁ 33
📌አዲስአበባ መገናኛ ከ ዋአች ህንፃ ፊትለፊት ኪኔሬት ሞል 3ተኛ ፎቅ 302
  

📌📌📌 ክፍለሀገር ለምትኖሩ በፖስታ ቤት (ems) እንልካለን።

ይሄንን በመጫን የቤተሰባችን አባል ይሁኑ
          👇🏼👇🏼👇🏼
https://t.me/gebeyaadama

📌ያሉበት ድረስ በራሳችን ትራንስፖርት በነፃ እናደርሳለን።",2025-02-25 08:11:21+00:00,photos\gebeyaadama_4384.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4383,,2025-02-25 07:52:33+00:00,photos\gebeyaadama_4383.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4382,,2025-02-25 07:52:33+00:00,photos\gebeyaadama_4382.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4381,"📣 RAMADAN LIGHT

✔️ተንጠልጣይ 2.5 ሜትር የሚረዝም

👉 በ ባትሪ የሚሰራ

ዋጋ👉 1500 ብር

📞 +251988981322
      +251972824252

በቴሌግራም ለማዘዝ 👉@GebeyaAdama21 
       
            
         ✅አድራሻችን
✅ አዳማ ፖስታ ቤት  ሶሬቲ ሞል ምድር ላይ ሱ.ቁ 33

✅መገናኛ ከ 3M city mall ጐን ኪኔሬት ታዎር 3ተኛ ፎቅ 302  (ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት)

📌 ክፍለሀገር ለምትኖሩ እንልካለን።

ይሄንን በመጫን የቤተሰባችን አባል ይሁኑ
          👇🏼👇🏼👇🏼
https://t.me/gebeyaadama",2025-02-25 07:52:33+00:00,photos\gebeyaadama_4381.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4380,,2025-02-24 11:08:39+00:00,photos\gebeyaadama_4380.jpg
አዳማ ገበያ - Adama gebeya,gebeyaadama,4379,,2025-02-24 11:08:38+00:00,photos\gebeyaadama_4379.jpg
